anime_id,name,genre,type,rating,content
18451,Don: Gokudou Suikoden,Drama,OVA,5.36,Don: Gokudou Suikoden Drama OVA
11625,Donbe Monogatari,Kids,Special,5.67,Donbe Monogatari Kids Special
25193,Donguri Mori e,Fantasy  Kids,OVA,4.25,Donguri Mori e Fantasy  Kids OVA
5916,Donguri no Ie,Drama,Movie,7.0,Donguri no Ie Drama Movie
8451,Donguri to Yamaneko,Drama,OVA,6.35,Donguri to Yamaneko Drama OVA
26301,Donguri to Yamaneko (1995),Demons  Drama  Kids,OVA,5.0,Donguri to Yamaneko (1995) Demons  Drama  Kids OVA
19901,Donkikko,Comedy  Shounen,TV,6.75,Donkikko Comedy  Shounen TV
26199,Doolie Baenang-Yeohaeng,Adventure  Kids,OVA,4.78,Doolie Baenang-Yeohaeng Adventure  Kids OVA
2642,Dorami-chan: A Blue Straw Hat,Fantasy  Kids,Movie,5.28,Dorami-chan: A Blue Straw Hat Fantasy  Kids Movie
2639,Dorami-chan: Hello Kyouryuu Kids!!,Fantasy,Movie,5.9,Dorami-chan: Hello Kyouryuu Kids!! Fantasy Movie
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,5.35,"Dorami-chan: Wow, The Kid Gang of Bandits Fantasy Movie"
6771,Dorimogu Daa!!,Adventure  Fantasy  Kids,TV,6.98,Dorimogu Daa!! Adventure  Fantasy  Kids TV
29349,Doron Coron,Kids  Slice of Life,Movie,4.62,Doron Coron Kids  Slice of Life Movie
24663,Dororonpa!,Comedy  Slice of Life  Supernatural,TV,7.5,Dororonpa! Comedy  Slice of Life  Supernatural TV
25299,Dosukoi! Wanpaku Dohyou,Drama  Sports,Movie,5.25,Dosukoi! Wanpaku Dohyou Drama  Sports Movie
20077,Dotanba no Manners,Comedy  Slice of Life,TV,6.75,Dotanba no Manners Comedy  Slice of Life TV
20083,Doteraman,Comedy  Sci-Fi,TV,6.0,Doteraman Comedy  Sci-Fi TV
29605,Double Hard,Action  Martial Arts,ONA,6.53,Double Hard Action  Martial Arts ONA
27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,5.67,Doubutsu Dai Yakyuu Sen Sports Movie
8478,Doubutsu Kankyou Kaigi,Kids,TV,5.68,Doubutsu Kankyou Kaigi Kids TV
20009,Doubutsu Mura Monogatari,Kids,TV,6.92,Doubutsu Mura Monogatari Kids TV
7498,Doubutsu Olympic Taikai,Comedy,Movie,4.51,Doubutsu Olympic Taikai Comedy Movie
32422,Doukyuusei,Kids  Music,Music,5.83,Doukyuusei Kids  Music Music
31555,Doushitemo Eto ni Hairitai,Comedy,TV,6.79,Doushitemo Eto ni Hairitai Comedy TV
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,8.0,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka Drama OVA
28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,Comedy  Sci-Fi  Shounen  Shounen,Special,6.19,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special Comedy  Sci-Fi  Shounen  Shounen Special
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,Comedy  Sci-Fi  Shounen,Special,7.11,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack Comedy  Sci-Fi  Shounen Special
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,Comedy  Sci-Fi  Shounen,Special,5.94,Dr. Slump: Arale-chan no Koutsuu Anzen Comedy  Sci-Fi  Shounen Special
28371,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu,Comedy  Sci-Fi  Shounen,Special,6.97,Dr. Slump: Arale-chan Penguin Mura Eiyuu Densetsu Comedy  Sci-Fi  Shounen Special
28369,Dr. Slump: Arale-chan Specials,Comedy  Sci-Fi  Shounen,Special,6.84,Dr. Slump: Arale-chan Specials Comedy  Sci-Fi  Shounen Special
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,Comedy  Sci-Fi  Shounen,Special,6.17,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!! Comedy  Sci-Fi  Shounen Special
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,Comedy  Mecha  Sci-Fi  Shounen,Special,6.7,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix Comedy  Mecha  Sci-Fi  Shounen Special
17307,Dr. Typhoon,Drama  Seinen  Sports,OVA,6.15,Dr. Typhoon Drama  Seinen  Sports OVA
31261,Drill,Dementia,Movie,3.4,Drill Dementia Movie
29687,Duel Masters VSR,Action  Adventure  Comedy  Shounen,TV,5.19,Duel Masters VSR Action  Adventure  Comedy  Shounen TV
32582,Duel Masters VSRF,Action  Adventure  Comedy  Shounen,TV,5.13,Duel Masters VSRF Action  Adventure  Comedy  Shounen TV
32926,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,Action  Adventure  Comedy  Shounen,Movie,4.25,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken Action  Adventure  Comedy  Shounen Movie
8179,Eagle Sam,Comedy  Sports,TV,5.45,Eagle Sam Comedy  Sports TV
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,5.2,Easy Cooking Animation: Seishun no Shokutaku Comedy TV
19907,Ecchan no Sensou,Drama  Historical,Movie,7.17,Ecchan no Sensou Drama  Historical Movie
28117,Echigo no Mukashibanashi: Attaten Ganoo,Demons  Horror  Kids,OVA,4.33,Echigo no Mukashibanashi: Attaten Ganoo Demons  Horror  Kids OVA
29431,Eddie the Fast Break,Kids  Sports,TV,6.11,Eddie the Fast Break Kids  Sports TV
9028,Edokko Boy: Gatten Tasuke,Comedy  Martial Arts  Police  Sports,TV,6.37,Edokko Boy: Gatten Tasuke Comedy  Martial Arts  Police  Sports TV
16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,4.93,Efficus: Kono Omoi o Kimi ni... Magic OVA
33062,Egao ni Dai Sekkin,Kids  Music,Music,5.8,Egao ni Dai Sekkin Kids  Music Music
20385,Eguchi Hisashi no Kotobuki Gorou Show,Comedy  Ecchi  Parody,OVA,6.0,Eguchi Hisashi no Kotobuki Gorou Show Comedy  Ecchi  Parody OVA
5554,Eguchi Hisashi no Nantoka Narudesho!,Parody  Shoujo  Sports,OVA,5.32,Eguchi Hisashi no Nantoka Narudesho! Parody  Shoujo  Sports OVA
28087,Ehon Yose,Historical  Horror  Kids,TV,5.25,Ehon Yose Historical  Horror  Kids TV
29357,Eien,Drama  Fantasy  Music,Music,5.11,Eien Drama  Fantasy  Music Music
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,6.56,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!? Kids Movie
27369,Eigo de Asobo: Tanken Goblin Tou,Adventure  Comedy  Fantasy  Kids,TV,5.0,Eigo de Asobo: Tanken Goblin Tou Adventure  Comedy  Fantasy  Kids TV
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",Comedy  Slice of Life,Special,6.46,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu Comedy  Slice of Life Special"
19943,Eikou e no Spur: Igaya Chiharu Monogatari,Drama  Historical  Sports,Movie,6.67,Eikou e no Spur: Igaya Chiharu Monogatari Drama  Historical  Sports Movie
23615,Eiyuu Banka Koushi-den,Adventure  Drama  Historical  Romance,OVA,6.44,Eiyuu Banka Koushi-den Adventure  Drama  Historical  Romance OVA
6267,Eko Eko Azarak,Fantasy  Horror  Magic,OVA,5.78,Eko Eko Azarak Fantasy  Horror  Magic OVA
30026,Ekubo Ouji,Comedy  Kids,TV,6.5,Ekubo Ouji Comedy  Kids TV
3243,Elec-king The Animation,Comedy,TV,6.55,Elec-king The Animation Comedy TV
33986,Elite Banana Banao,Comedy  Parody  Slice of Life,ONA,6.29,Elite Banana Banao Comedy  Parody  Slice of Life ONA
24985,Elite Jack!!,School  Shoujo,OVA,5.29,Elite Jack!! School  Shoujo OVA
6593,Elmer no Bouken: My Father&#039;s Dragon,Adventure  Fantasy  Kids,OVA,6.44,Elmer no Bouken: My Father&#039;s Dragon Adventure  Fantasy  Kids OVA
29423,En En Nikoli,Adventure  Kids  Music,Special,5.4,En En Nikoli Adventure  Kids  Music Special
15137,Entotsuya Peroo,Kids,Movie,4.6,Entotsuya Peroo Kids Movie
34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,3.33,Escalator-jou no Hokou no Kiken-sei Drama Special
10000,Esper Mami Special: My Angel Mami-chan,Comedy  Super Power  Supernatural,Special,6.52,Esper Mami Special: My Angel Mami-chan Comedy  Super Power  Supernatural Special
30193,Eun-sil-i,Drama,Movie,5.81,Eun-sil-i Drama Movie
16818,Eunhahamdae Jiguho,Action  Adventure  Kids  Sci-Fi  Space,Movie,3.6,Eunhahamdae Jiguho Action  Adventure  Kids  Sci-Fi  Space Movie
18307,Eunhajeonseol Tera,Action  Adventure  Sci-Fi  Shounen  Space,Movie,3.79,Eunhajeonseol Tera Action  Adventure  Sci-Fi  Shounen  Space Movie
26209,Examurai Sengoku Recap,Action  Samurai,Special,5.0,Examurai Sengoku Recap Action  Samurai Special
33114,Experiment,Dementia,Movie,4.0,Experiment Dementia Movie
34140,Eyedrops,Space,ONA,4.83,Eyedrops Space ONA
29395,Fafa Movie,Slice of Life,ONA,3.81,Fafa Movie Slice of Life ONA
29961,Feng Ji Yun Nu,Action  Martial Arts,OVA,4.76,Feng Ji Yun Nu Action  Martial Arts OVA
33792,Feng Shu Zhan Jing 2,Adventure  Kids  Mecha,TV,8.0,Feng Shu Zhan Jing 2 Adventure  Kids  Mecha TV
33759,Feng Wei Ying Xiong,Action  Fantasy,ONA,7.19,Feng Wei Ying Xiong Action  Fantasy ONA
18443,Field ni Soyogu Kaze,Shounen  Sports,OVA,5.23,Field ni Soyogu Kaze Shounen  Sports OVA
19997,Fight Da!! Pyuta,Action  Comedy  Sci-Fi  Shounen,TV,6.0,Fight Da!! Pyuta Action  Comedy  Sci-Fi  Shounen TV
24679,Flanders no Inu Specials,Drama  Slice of Life,Special,5.76,Flanders no Inu Specials Drama  Slice of Life Special
29987,Flicker Love No.1,Dementia,Movie,4.91,Flicker Love No.1 Dementia Movie
32691,Flowering Heart,Kids  Magic,TV,5.24,Flowering Heart Kids  Magic TV
33536,Fly,Fantasy,ONA,3.73,Fly Fantasy ONA
16748,"Fly, Space Battleship Geobukseon",Action  Sci-Fi  Shounen  Space,Movie,4.11,"Fly, Space Battleship Geobukseon Action  Sci-Fi  Shounen  Space Movie"
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,4.52,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang Drama Special
8749,Forestry,Comedy,Special,4.45,Forestry Comedy Special
29379,Form of Stress,Mecha,Movie,3.75,Form of Stress Mecha Movie
18005,Forza! Hidemaru,Sports,TV,6.44,Forza! Hidemaru Sports TV
32058,Four Seasons: Fuuka to Nanami,Cars,ONA,4.52,Four Seasons: Fuuka to Nanami Cars ONA
23967,Fox Wood Monogatari,Adventure  Kids,OVA,7.44,Fox Wood Monogatari Adventure  Kids OVA
30010,Frame Arms: A Violent Struggle,Mecha,OVA,4.22,Frame Arms: A Violent Struggle Mecha OVA
26347,From Osaka with Cheer!,Slice of Life,ONA,4.33,From Osaka with Cheer! Slice of Life ONA
30173,Fruity Samurai,Action  Comedy  Historical  Samurai,TV,5.52,Fruity Samurai Action  Comedy  Historical  Samurai TV
30071,Frypan Jiisan,Adventure  Kids,Movie,4.7,Frypan Jiisan Adventure  Kids Movie
23983,Fuichin-san,Drama  Historical  Kids  Shoujo,OVA,6.6,Fuichin-san Drama  Historical  Kids  Shoujo OVA
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,Adventure  Sci-Fi  Shounen  Space,OVA,6.25,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater Adventure  Sci-Fi  Shounen  Space OVA
19533,Fujiko Fujio A no Mumako,Horror  Supernatural,OVA,5.35,Fujiko Fujio A no Mumako Horror  Supernatural OVA
10533,Fujilog,Comedy,TV,5.75,Fujilog Comedy TV
33864,Fujilog (ONA),Comedy  Music,ONA,3.58,Fujilog (ONA) Comedy  Music ONA
10997,Fujilog 2nd Season,Comedy,TV,5.72,Fujilog 2nd Season Comedy TV
33872,Fujinkoron-senpai,Comedy,ONA,4.4,Fujinkoron-senpai Comedy ONA
30163,Fuki to Hiyoko,Kids  Music,Music,5.07,Fuki to Hiyoko Kids  Music Music
23973,Fuku-chan,Kids  Slice of Life,TV,5.0,Fuku-chan Kids  Slice of Life TV
23969,Fuku-chan no Kishuu,Comedy  Historical,Movie,6.67,Fuku-chan no Kishuu Comedy  Historical Movie
23971,Fuku-chan no Zousan Butai,Comedy  Historical,Movie,7.4,Fuku-chan no Zousan Butai Comedy  Historical Movie
23975,Fukuyama Gekijou: Natsu no Himitsu,Fantasy  Kids,OVA,6.5,Fukuyama Gekijou: Natsu no Himitsu Fantasy  Kids OVA
30342,Funassyi no Funafunafuna Biyori,Comedy  Kids  Slice of Life,TV,6.86,Funassyi no Funafunafuna Biyori Comedy  Kids  Slice of Life TV
30556,Funassyi to Yukaina Kyoudai,Comedy  Kids,ONA,4.8,Funassyi to Yukaina Kyoudai Comedy  Kids ONA
22345,Funny Pets 2nd Season,Comedy,TV,3.92,Funny Pets 2nd Season Comedy TV
20093,Furiten-kun,Comedy  Seinen  Slice of Life,Movie,6.56,Furiten-kun Comedy  Seinen  Slice of Life Movie
20095,Furiten-kun (1990),Comedy  Seinen  Slice of Life,OVA,6.25,Furiten-kun (1990) Comedy  Seinen  Slice of Life OVA
8218,Fushigi na Elevator,Fantasy,Movie,5.71,Fushigi na Elevator Fantasy Movie
33659,Fushigi na Somera-chan Special,Comedy  Magic  Slice of Life,Special,5.15,Fushigi na Somera-chan Special Comedy  Magic  Slice of Life Special
29919,Fushigi na Taiko,Kids,Movie,5.24,Fushigi na Taiko Kids Movie
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,8.5,Fushigi no Yappo Shima: Pukipuki to Poi Kids TV
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,5.14,Fushigi Sekai Atagoul Monogatari Adventure OVA
30121,Fushigina Ano Ko wa Sutekina Kono Ko,Adventure  Kids,TV,4.0,Fushigina Ano Ko wa Sutekina Kono Ko Adventure  Kids TV
17623,Futago no Monchhichi,Comedy  Kids,TV,4.86,Futago no Monchhichi Comedy  Kids TV
29179,Futago no Ookami Daibouken,Kids  Music,Music,4.2,Futago no Ookami Daibouken Kids  Music Music
23343,Futari no Oujisama,Fantasy  Slice of Life,Movie,6.5,Futari no Oujisama Fantasy  Slice of Life Movie
25633,Futari no Tarou,Adventure  Kids,OVA,6.67,Futari no Tarou Adventure  Kids OVA
32322,Futari wa 80-sai,Kids  Music,Music,4.67,Futari wa 80-sai Kids  Music Music
30118,Futari wa Nakayoshi: Goo to Sue,Kids  Slice of Life,TV,4.75,Futari wa Nakayoshi: Goo to Sue Kids  Slice of Life TV
29653,Futari Zamurai Homare no Kawakiri,Drama  Historical  Samurai,Movie,4.82,Futari Zamurai Homare no Kawakiri Drama  Historical  Samurai Movie
9759,Future GPX Cyber Formula Graffiti,Action  Sci-Fi  Sports,OVA,6.55,Future GPX Cyber Formula Graffiti Action  Sci-Fi  Sports OVA
25503,Fuusen Inu Tinny,Adventure  Kids,TV,5.89,Fuusen Inu Tinny Adventure  Kids TV
31640,Fuusen Inu Tinny 2nd Season,Adventure  Kids,TV,3.75,Fuusen Inu Tinny 2nd Season Adventure  Kids TV
5594,Fuusen no Doratarou,Kids,TV,5.95,Fuusen no Doratarou Kids TV
30530,Fuusen Shoujo Temple-chan Movie,Adventure  Comedy  Kids  Music,Movie,4.75,Fuusen Shoujo Temple-chan Movie Adventure  Comedy  Kids  Music Movie
16838,Gaegujang-i Cheonsadeul,Adventure  Kids,Movie,5.09,Gaegujang-i Cheonsadeul Adventure  Kids Movie
24355,Gaia Getter A-kun,Comedy  Kids  Sci-Fi  Space,ONA,3.48,Gaia Getter A-kun Comedy  Kids  Sci-Fi  Space ONA
23607,Gaki Deka,Comedy  Ecchi  Kids  Parody  Shounen,TV,5.0,Gaki Deka Comedy  Ecchi  Kids  Parody  Shounen TV
23609,Gaki Deka (OVA),Comedy  Ecchi  Kids  Parody  Shounen,OVA,4.78,Gaki Deka (OVA) Comedy  Ecchi  Kids  Parody  Shounen OVA
31694,Gakken ka Nani ka no Mukashi no Video,Kids  Music,Special,4.6,Gakken ka Nani ka no Mukashi no Video Kids  Music Special
9345,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,Comedy  Horror  School  Supernatural,TV,6.53,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!! Comedy  Horror  School  Supernatural TV
20353,Gakkou no Yuurei,Demons  Horror  School,OVA,5.17,Gakkou no Yuurei Demons  Horror  School OVA
29445,Gakkyuu Ou Yamazaki Specials,Comedy,Special,6.29,Gakkyuu Ou Yamazaki Specials Comedy Special
33827,Gakushuu Animation Nihon Koku Kenpou,Historical,OVA,6.0,Gakushuu Animation Nihon Koku Kenpou Historical OVA
20175,Gamba to Kawauso no Bouken,Adventure  Kids,Movie,6.5,Gamba to Kawauso no Bouken Adventure  Kids Movie
30738,Gamba: Gamba to Nakama-tachi,Adventure  Kids,Movie,5.55,Gamba: Gamba to Nakama-tachi Adventure  Kids Movie
12243,Game Center Arashi,Comedy  Game  Kids  Shounen,TV,5.85,Game Center Arashi Comedy  Game  Kids  Shounen TV
10852,Game Tengoku OVA,Action  Adventure  Comedy  Mecha,OVA,4.96,Game Tengoku OVA Action  Adventure  Comedy  Mecha OVA
23347,Gan to Gon,Comedy  Kids,TV,6.7,Gan to Gon Comedy  Kids TV
9464,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen,Comedy  Shounen,OVA,6.08,Ganbare Goemon: Chikyuu Kyuushutsu Daisakusen Comedy  Shounen OVA
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,6.06,Ganbare Goemon: Jigen Jou no Akumu Comedy OVA
20199,Ganbare Gonbe,Comedy  Kids  Parody,TV,6.67,Ganbare Gonbe Comedy  Kids  Parody TV
23863,Ganbare Swimmy,Adventure,Movie,7.6,Ganbare Swimmy Adventure Movie
11593,Ganbare! Bokura no Hit and Run,School  Sports,Special,5.6,Ganbare! Bokura no Hit and Run School  Sports Special
20755,Ganbare! Lulu Lolo,Kids  Slice of Life,TV,6.13,Ganbare! Lulu Lolo Kids  Slice of Life TV
26163,Ganbare! Lulu Lolo 2nd Season,Kids  Slice of Life,TV,4.56,Ganbare! Lulu Lolo 2nd Season Kids  Slice of Life TV
31753,Ganbare! Lulu Lolo 3rd Season,Kids  Slice of Life,TV,6.29,Ganbare! Lulu Lolo 3rd Season Kids  Slice of Life TV
8897,Ganbare! Marine Kid,Action  Adventure  Kids  Sci-Fi,TV,5.65,Ganbare! Marine Kid Action  Adventure  Kids  Sci-Fi TV
9886,Ganbare! Moudouken Serve,Slice of Life,Special,5.8,Ganbare! Moudouken Serve Slice of Life Special
16908,Ganbare! Oden-kun,Comedy,TV,5.83,Ganbare! Oden-kun Comedy TV
10995,Ganbare!! Nattou-san,Comedy,TV,5.75,Ganbare!! Nattou-san Comedy TV
32835,Ganbare!! Tabuchi-kun!!,Comedy  Sports,Movie,6.0,Ganbare!! Tabuchi-kun!! Comedy  Sports Movie
33325,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei,Comedy  Sports,Movie,5.78,Ganbare!! Tabuchi-kun!! Aa Tsuppari Jinsei Comedy  Sports Movie
18377,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race,Comedy  Sports,Movie,5.33,Ganbare!! Tabuchi-kun!! Gekitou Pennant Race Comedy  Sports Movie
31237,Ganbare-bu Next!,Comedy  Sports,TV,5.36,Ganbare-bu Next! Comedy  Sports TV
18319,Gancheopjamneun Ttorijanggun,Action  Drama  Sci-Fi  Shounen,Movie,4.78,Gancheopjamneun Ttorijanggun Action  Drama  Sci-Fi  Shounen Movie
29503,Gararin to Gororin,Kids  Music,Special,3.38,Gararin to Gororin Kids  Music Special
30362,Garon,Sci-Fi,Movie,6.8,Garon Sci-Fi Movie
20243,Gatapishi,Comedy  Slice of Life,TV,7.07,Gatapishi Comedy  Slice of Life TV
12451,Gattai Robot Atranger,Mecha,OVA,4.77,Gattai Robot Atranger Mecha OVA
32581,Gaza: Changing the World,Drama  Supernatural,ONA,5.14,Gaza: Changing the World Drama  Supernatural ONA
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,Comedy  Fantasy,Movie,6.71,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...? Comedy  Fantasy Movie
21525,Geba Geba Shou Time!,Comedy,OVA,5.0,Geba Geba Shou Time! Comedy OVA
8155,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran,Adventure  Comedy  Fantasy  Horror  Supernatural,Movie,6.66,Gegege no Kitarou: Gekitotsu!! Ijigen Youkai no Daihanran Adventure  Comedy  Fantasy  Horror  Supernatural Movie
8158,Gegege no Kitarou: Jigoku-hen,Adventure  Comedy  Fantasy  Horror  Supernatural,TV,6.23,Gegege no Kitarou: Jigoku-hen Adventure  Comedy  Fantasy  Horror  Supernatural TV
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,Adventure  Demons  Super Power  Supernatural,Movie,5.91,Gegege no Kitarou: Kitarou no Yuurei Densha Adventure  Demons  Super Power  Supernatural Movie
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,5.13,Gegege no Kitarou: Kitarou Tanjou-hen Supernatural Special
8156,Gegege no Kitarou: Obake Nighter,Adventure  Comedy  Fantasy  Horror  Sports  Supernatural,Movie,6.56,Gegege no Kitarou: Obake Nighter Adventure  Comedy  Fantasy  Horror  Sports  Supernatural Movie
8154,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!!,Adventure  Comedy  Fantasy  Horror  Supernatural,Movie,6.53,Gegege no Kitarou: Saikyou Youkai Gundan! Nippon Jouriku!! Adventure  Comedy  Fantasy  Horror  Supernatural Movie
8153,Gegege no Kitarou: Youkai Daisensou,Adventure  Comedy  Fantasy  Horror  Supernatural,Movie,6.38,Gegege no Kitarou: Youkai Daisensou Adventure  Comedy  Fantasy  Horror  Supernatural Movie
28103,Gegege no Kitarou: Youkai Japan Rally 3D,Adventure  Cars  Fantasy  Supernatural,Movie,4.3,Gegege no Kitarou: Youkai Japan Rally 3D Adventure  Cars  Fantasy  Supernatural Movie
18527,Gekikara Gag Gekijou: Tabasco Shower,Comedy  Ecchi,OVA,4.83,Gekikara Gag Gekijou: Tabasco Shower Comedy  Ecchi OVA
20115,Gekisou! Rubenkaiser,Cars  Shounen  Sports,TV,7.17,Gekisou! Rubenkaiser Cars  Shounen  Sports TV
33823,Genbaku Dome Monogatari,Drama  Historical,OVA,7.0,Genbaku Dome Monogatari Drama  Historical OVA
32775,Gene,Music,Music,3.95,Gene Music Music
4470,Gene Diver,Action  Adventure  Shounen,TV,6.3,Gene Diver Action  Adventure  Shounen TV
29665,Genei Toshi,Dementia,Movie,4.13,Genei Toshi Dementia Movie
8233,Genji,Historical  Magic  Romance,OVA,6.38,Genji Historical  Magic  Romance OVA
30061,Genki Bakuhatsu Ganbaruger: Hyakka,Action  Mecha  Shounen,OVA,6.14,Genki Bakuhatsu Ganbaruger: Hyakka Action  Mecha  Shounen OVA
25609,Genki Genki Non-tan,Kids  Music,TV,6.17,Genki Genki Non-tan Kids  Music TV
25611,Genki Genki Non-tan (2004),Kids  Music,TV,6.0,Genki Genki Non-tan (2004) Kids  Music TV
25615,Genki Genki Non-tan (2006),Kids  Music,TV,6.0,Genki Genki Non-tan (2006) Kids  Music TV
25617,Genki Genki Non-tan: Deka Deka Arigatou,Kids  Music,OVA,6.75,Genki Genki Non-tan: Deka Deka Arigatou Kids  Music OVA
25619,Genki Genki Non-tan: Spoon Tan Tan Tan,Kids  Music,OVA,6.0,Genki Genki Non-tan: Spoon Tan Tan Tan Kids  Music OVA
25613,Genki Genki Non-tan: Utaou! Christmas,Kids  Music,OVA,6.0,Genki Genki Non-tan: Utaou! Christmas Kids  Music OVA
10540,Genki!! Ekoda-chan,Comedy,TV,5.5,Genki!! Ekoda-chan Comedy TV
27921,Genkichi Jiisan to Kogitsune,Drama  Kids,OVA,6.6,Genkichi Jiisan to Kogitsune Drama  Kids OVA
23265,Genroku Koi Moyou: Sankichi to Osayo,Adventure  Romance,Movie,4.93,Genroku Koi Moyou: Sankichi to Osayo Adventure  Romance Movie
2691,Gensei Shugoshin P-hyoro Ikka,Adventure  Fantasy,Movie,6.0,Gensei Shugoshin P-hyoro Ikka Adventure  Fantasy Movie
25363,Gensei Shugoshin P-hyoro Ikka OVA,Adventure  Fantasy  Shoujo,OVA,5.25,Gensei Shugoshin P-hyoro Ikka OVA Adventure  Fantasy  Shoujo OVA
30042,Geori-eui Mubeopja,Action  Martial Arts,Movie,5.53,Geori-eui Mubeopja Action  Martial Arts Movie
9351,Geunyeoneun Yeppeotda,Comedy  Drama  Romance,Movie,6.65,Geunyeoneun Yeppeotda Comedy  Drama  Romance Movie
10882,Ghost Messenger,Action  Fantasy,OVA,6.91,Ghost Messenger Action  Fantasy OVA
30278,Ghost Messenger Movie,Action  Fantasy,Movie,5.67,Ghost Messenger Movie Action  Fantasy Movie
19501,Giga Tribe,Comedy  Parody  Shounen  Super Power,TV,5.5,Giga Tribe Comedy  Parody  Shounen  Super Power TV
34464,Gijinka de Manabo!,Comedy  Sci-Fi,ONA,5.29,Gijinka de Manabo! Comedy  Sci-Fi ONA
26283,Gin no Rousokutate,Drama  Kids,OVA,4.36,Gin no Rousokutate Drama  Kids OVA
9391,Ginga Hyouryuu Vifam 13,Action  Adventure  Mecha  Sci-Fi,TV,6.54,Ginga Hyouryuu Vifam 13 Action  Adventure  Mecha  Sci-Fi TV
9388,Ginga Hyouryuu Vifam: Atsumatta 13-nin,Action  Adventure  Mecha  Sci-Fi,OVA,6.07,Ginga Hyouryuu Vifam: Atsumatta 13-nin Action  Adventure  Mecha  Sci-Fi OVA
14067,Ginga Hyouryuu Vifam: Chicago Super Police 13,Action  Comedy  Parody  Police,Special,6.0,Ginga Hyouryuu Vifam: Chicago Super Police 13 Action  Comedy  Parody  Police Special
9387,Ginga Hyouryuu Vifam: Kachua Kara no Tayori,Action  Adventure  Mecha  Sci-Fi,OVA,6.0,Ginga Hyouryuu Vifam: Kachua Kara no Tayori Action  Adventure  Mecha  Sci-Fi OVA
33025,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,Action  Mecha  School  Sci-Fi  Seinen  Space,Movie,7.0,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi Action  Mecha  School  Sci-Fi  Seinen  Space Movie
